supplier,sku,product_name,source_field,raw_category_path,source_row_count
Logoline,LL3516,Tropic Bamboo Coasters Set of 6,Collection + Category + SubCategory,Drinkware / Drinkware Accessories,6
Logoline,LL3519,Arvo Bottle Opener,Collection + Category + SubCategory,Home & Auto / Keytags,4
Logoline,LL3520,Summer Keytag Bottle Opener,Collection + Category + SubCategory,Drinkware / Drinkware Accessories,6
Logoline,LL3522,House Bamboo Zinc Keytag,Collection + Category + SubCategory,Home & Auto / Keytags,6
Logoline,LL3524,Circle Bamboo Zinc Keytag,Collection + Category + SubCategory,Home & Auto / Keytags,5
Logoline,LL3526,Rectangle Bamboo Zinc Keytag,Collection + Category + SubCategory,Home & Auto / Keytags,6
Logoline,LL3527,House Stainless Steel Keytag,Collection + Category + SubCategory,Home & Auto / Keytags,4
Logoline,LL3529,Circle Stainless Steel Keytag,Collection + Category + SubCategory,Home & Auto / Keytags,4
Logoline,LL3531,Rectangle Stainless Steel Keytag,Collection + Category + SubCategory,Home & Auto / Keytags,4
Logoline,LL3533,Dog Bone Keytag,Collection + Category + SubCategory,Home & Auto / Keytags,4
Logoline,LL3535,Luxeloop Keytag,Collection + Category + SubCategory,Home & Auto / Keytags,7
Logoline,LL3598,World's Smallest Pig Coin Bank,Collection + Category + SubCategory,Novelties / Coin Banks,3
Logoline,LL3600,World's Smallest Pig Eco Coin Bank,Collection + Category + SubCategory,Novelties / Coin Banks,5
Logoline,LL3611,Bionic Multi Tool in Pouch,Collection + Category + SubCategory,Home & Auto / Tools,5
Logoline,LL3790,Arctic Bottle Opener,Collection + Category + SubCategory,Drinkware / Drinkware Accessories,4
Logoline,LL3792,Chillax Bottle Opener,Collection + Category + SubCategory,Drinkware / Drinkware Accessories,5
Logoline,LL3842,Groove Phone Stand,Collection + Category + SubCategory,Technology / Phone Stands,5
Logoline,LL3854,Mako Magnetic Clip,Collection + Category + SubCategory,Office / Desk Accessories,5
Logoline,LL3873,Weekly Pill Box,Collection + Category + SubCategory,Personal / Pill Boxes,4
Logoline,LL3875,Compact Pill Organiser,Collection + Category + SubCategory,Personal / Pill Boxes,4
Logoline,LL3879,Sparkle Toothbrush Case,Collection + Category + SubCategory,Personal / Grooming,8
Logoline,LL404,Supa Cham Chamois in Tube,Collection + Category + SubCategory,Home & Auto / Auto Accessories,6
Logoline,LL405,Supa Cham Chamois in Pouch,Collection + Category + SubCategory,Home & Auto / Auto Accessories,4
Logoline,LL406,Delight Pencil Case,Collection + Category + SubCategory,Office / Pencil Cases / Pencil Cases,4
Logoline,LL4065,Flash Flashlight Keytag,Collection + Category + SubCategory,Home & Auto / Torches,1
Logoline,LL40883,Frosty Plush Teddy Bear,Collection + Category + SubCategory,Novelties / Plush,7
Logoline,LL41,White Marvel Cutter / Keyring,Collection + Category + SubCategory,Home & Auto / Keytags,1
Logoline,LL410,Summer Car Sun Shade,Collection + Category + SubCategory,Home & Auto / Auto Accessories,5
Logoline,LL419,Assorted Jelly Party Mix in Pillow Pack,Collection + Category + SubCategory,Confectionery / Party Mix,3
Logoline,LL420,Assorted Jelly Party Mix in 50 Gram Cello Bag,Collection + Category + SubCategory,Confectionery / Party Mix,2
Logoline,LL422,Assorted Jelly Party Mix in 180g Cello Bag,Collection + Category + SubCategory,Confectionery / Party Mix,3
Logoline,LL4245,Recycled Highlighter,Collection + Category + SubCategory,Office / Stationery / Highlight Markers,3
Logoline,LL426,Assorted Flavour Fruit Rings,Collection + Category + SubCategory,Confectionery / Party Mix,2
Logoline,LL429,Rainbow Spring Thingz,Collection + Category + SubCategory,Novelties / Kids,3
Logoline,LL432,Concorde Pen,Collection + Category + SubCategory,"Office / Pens / Black Refill,Plastic",11
Logoline,LL4324,Blaze Torch,Collection + Category + SubCategory,Home & Auto / Torches,2
Logoline,LL4327,Dyno 6 Piece Screwdriver Set,Collection + Category + SubCategory,Home & Auto / Tools,1
Logoline,LL4329,Lumi Rechargeable Torch,Collection + Category + SubCategory,Home & Auto / Torches,7
Logoline,LL433,Viva Transparent Pen,Collection + Category + SubCategory,"Office / Pens / Black Refill,Plastic",11
Logoline,LL434,Viva Pen - White Barrel,Collection + Category + SubCategory,"Office / Pens / Black Refill,Plastic",11
Logoline,LL435,Viva Bamboo Pen,Collection + Category + SubCategory,"Office / Pens / Black Refill,Enviro",13
Logoline,LL436,Viva Eco Pen,Collection + Category + SubCategory,"Office / Pens / Black Refill,Enviro",11
Logoline,LL4383,Signal Torch,Collection + Category + SubCategory,Home & Auto / Torches,2
Logoline,LL4385,Foldable Camp Light,Collection + Category + SubCategory,Lifestyle / Outdoors,3
Logoline,LL44,Fluro Eraser,Collection + Category + SubCategory,Office / Stationery / Erasers,1
Logoline,LL4408,Heatwave Fan,Collection + Category + SubCategory,Lifestyle / Fans,5
Logoline,LL4409,Sirocco Fan,Collection + Category + SubCategory,Lifestyle / Fans,5
Logoline,LL444,Admire Pencil Case,Collection + Category + SubCategory,Office / Pencil Cases / Pencil Cases,4
Logoline,LL4442,Vibe Stationery Set,Collection + Category + SubCategory,Office / Stationery / Sets,17
Logoline,LL446,Viva Stylus Pen,Collection + Category + SubCategory,"Office / Pens / Black Refill,Stylus",11
Logoline,LL447,Viva Stylus Pen & Highlighter,Collection + Category + SubCategory,"Office / Pens / Black Refill,Stylus",11
Logoline,LL448,Viva Solid Pen,Collection + Category + SubCategory,"Office / Pens / Black Refill,Plastic",11
Logoline,LL45,White Eraser,Collection + Category + SubCategory,Office / Stationery / Erasers,5
Logoline,LL451,Corfu Retractable Name Badge Holder,Collection + Category + SubCategory,Novelties / Badges,4
Logoline,LL452,Retractable Badge Holder Wheat Straw,Collection + Category + SubCategory,Novelties / Badges,3
Logoline,LL454,Premium Retractable ID Badge Holder,Collection + Category + SubCategory,Office / Lanyards & Office,3
Logoline,LL4559,Montana RPET Felt Sunglass Pouch,Collection + Category + SubCategory,Bags / Pouches & Utility Cases,4
Logoline,LL4560,Horizon Sunglasses,Collection + Category + SubCategory,Lifestyle / Wearables,3
Logoline,LL4562,Bamboo Sunglasses,Collection + Category + SubCategory,Lifestyle / Wearables,5
Logoline,LL4563,Sunglasses Pack,Collection + Category + SubCategory,Personal / Grooming,9
Logoline,LL4564,Lux Sunglasses Pack,Collection + Category + SubCategory,Packs & Gifting / Outdoor & Adventure,7
Logoline,LL4600,Mop Top Pen / Stylus,Collection + Category + SubCategory,"Office / Pens / Black Refill,Plastic,Stylus",7
Logoline,LL4602,Mop Top Jazz Pen / Stylus,Collection + Category + SubCategory,"Office / Pens / Black Refill,Plastic,Stylus",7
Logoline,LL4604,Mop Top Eco Pen,Collection + Category + SubCategory,"Office / Pens / Black Refill,Enviro,Plastic,Stylus",7
Logoline,LL4628,Adore Pencil Case,Collection + Category + SubCategory,Office / Pencil Cases / Pencil Cases,7
Logoline,LL4630,Frenzy Pencil Case,Collection + Category + SubCategory,Office / Pencil Cases / Pencil Cases,6
Logoline,LL4632,Corsica Calico / Cork Utility Case,Collection + Category + SubCategory,Lifestyle / Travel,5
Logoline,LL4634,Avalon Cork Utility / Pencil Case,Collection + Category + SubCategory,Office / Pencil Cases,3
Logoline,LL4651,Lancer Liquid Hand Sanitiser Stick,Collection + Category + SubCategory,Personal / Anti Bacterial,4
Logoline,LL4652,Visor Glasses Holder,Collection + Category + SubCategory,Home & Auto / Auto Accessories,4
Logoline,LL4659,Aqua Wet Wipes,Collection + Category + SubCategory,Personal / Anti Bacterial,3
Logoline,LL4668,Bottle Opener Keytag / Light,Collection + Category + SubCategory,Home & Auto / Keytags,1
Logoline,LL467,Mini House Flashlight Keytag,Collection + Category + SubCategory,Home & Auto / Keytags,1
Logoline,LL4673,Breezy Gel Hand Sanitiser,Collection + Category + SubCategory,Personal / Anti Bacterial,3
Logoline,LL4675,Polar Hand Sanitiser,Collection + Category + SubCategory,Personal / Anti Bacterial,4
Logoline,LL4678,Wave Gel Hand Sanitiser,Collection + Category + SubCategory,Personal / Anti Bacterial,1
Logoline,LL4680,Pocket Tissues - 10 Pack,Collection + Category + SubCategory,Personal / Tissues,4
Logoline,LL4683,Bamboo Tissues,Collection + Category + SubCategory,Personal / Tissues,3
Logoline,LL470,Rectangular Flashlight Keytag,Collection + Category + SubCategory,Home & Auto / Keytags,1
Logoline,LL4799,Access Touchless Keytag,Collection + Category + SubCategory,Home & Auto / Keytags,1
Logoline,LL4808,Orion Torch,Collection + Category + SubCategory,Home & Auto / Torches,6
Logoline,LL4834,Digital Luggage Scales,Collection + Category + SubCategory,Technology / Tech Accessories,3
Logoline,LL4836,Transit Bamboo Luggage Tag,Collection + Category + SubCategory,Lifestyle / Travel,5
Logoline,LL4838,Pamper Bamboo Nail File,Collection + Category + SubCategory,Personal / Grooming,5
Logoline,LL4839,Luggage Strap,Collection + Category + SubCategory,Lifestyle / Travel,3
Logoline,LL4840,Travel Adaptor,Collection + Category + SubCategory,Lifestyle / Travel,7
Logoline,LL4846,Assorted Colour Mini Jelly Beans in Pillow Pack,Collection + Category + SubCategory,Confectionery / Jelly Beans,3
Logoline,LL4866,Corporate Colour Mini Jelly Beans in Pillow Pack,Collection + Category + SubCategory,Confectionery / Jelly Beans,3
Logoline,LL4870,Clear Dispenser with Scoop,Collection + Category + SubCategory,Packaging / Misc Packaging,2
Logoline,LL4871,Assorted Colour Mini Jelly Beans in Dispenser,Collection + Category + SubCategory,Confectionery / Jelly Beans,2
Logoline,LL4872,Corporate Colour Mini Jelly Beans in Dispenser,Collection + Category + SubCategory,Confectionery / Jelly Beans,2
Logoline,LL488,Beat Pen,Collection + Category + SubCategory,"Office / Pens / Black Refill,Plastic",11
Logoline,LL4924,Enamel Mug,Collection + Category + SubCategory,Drinkware / Coffee Cups / 475 mL,4
Logoline,LL4958,Cork Manicure Set,Collection + Category + SubCategory,Personal / Grooming,4
Logoline,LL4959,Rhino Travel Towel,Collection + Category + SubCategory,Lifestyle / Travel,4
Logoline,LL496,Tornado Tape Measure,Collection + Category + SubCategory,Home & Auto / Tools,4
Logoline,LL4961,Vision Sports Towel,Collection + Category + SubCategory,Lifestyle / Outdoors,5
Logoline,LL499,Apple Stress Reliever,Collection + Category + SubCategory,Novelties / Stress Relievers,5
Logoline,LL4998,Discus Bamboo Bottle Opener Coaster,Collection + Category + SubCategory,Drinkware / Drinkware Accessories,5
Logoline,LL500,Calico Short Handle Bag,Collection + Category + SubCategory,Bags / Calico & Canvas Bags,9
Logoline,LL502,Enviro Supa Shopper Short Handle Bag,Collection + Category + SubCategory,Bags / Cotton Bags,8
Logoline,LL503,Supa Shopper Short Handle Calico Bag,Collection + Category + SubCategory,Bags / Calico & Canvas Bags,9
Logoline,LL5033,Tornado Wheat Fibre Tape Measure,Collection + Category + SubCategory,Home & Auto / Tools,4
Logoline,LL506,Calico Drawstring Library Backpack,Collection + Category + SubCategory,Bags / Calico & Canvas Bags,9
Logoline,LL5079,Capella A4 Notebook,Collection + Category + SubCategory,Office / Notebooks,8
Logoline,LL5081,Venture Bondi A5 Notebook,Collection + Category + SubCategory,Office / Notebooks,8
Logoline,LL5083,Argos A5 Notebook with Pen Holder in Spine,Collection + Category + SubCategory,Office / Notebooks,1
Logoline,LL5087,Venture A5 Notebook,Collection + Category + SubCategory,Office / Notebooks,8
Logoline,LL5089,Venture Supreme A5 Notebook,Collection + Category + SubCategory,Office / Notebooks,8
Logoline,LL509,Coloured Cotton Short Handle Tote Bag,Collection + Category + SubCategory,Bags / Cotton Bags,10
Logoline,LL5090,Venture Supreme Notebook / Slalom Pen,Collection + Category + SubCategory,Office / Notebooks,1
Logoline,LL5091,Venture A5 Natura Notebook,Collection + Category + SubCategory,Office / Notebooks,8
Logoline,LL5092,Venture A5 Natura Notebook / Matador Pen,Collection + Category + SubCategory,Office / Notebooks,8
Logoline,LL5093,Venture Bondi Notebook / Austin Pen,Collection + Category + SubCategory,Office / Notebooks,8
Logoline,LL5094,Venture Supreme Notebook / Napier Pen,Collection + Category + SubCategory,Office / Notebooks,7
Logoline,LL5095,Astro Hard Cover Recycled Leather Notebook,Collection + Category + SubCategory,Office / Notebooks,8
Logoline,LL5096,Venture Snowy A5 Notebook,Collection + Category + SubCategory,Office / Notebooks,7
Logoline,LL5098,Venture Sugarcane A5 Notebook,Collection + Category + SubCategory,Office / Notebooks,8
Logoline,LL5099,Illusion Pocket Notebook,Collection + Category + SubCategory,Office / Notebooks,6
Logoline,LL510,Coloured Cotton Long Handle Bag,Collection + Category + SubCategory,Bags / Cotton Bags,10
Logoline,LL5102,Venture RPET A5 Notebook,Collection + Category + SubCategory,Office / Notebooks,5
Logoline,LL5104,Pacifica Notebook & Serenity Pen Set,Collection + Category + SubCategory,Office / Notebooks,7
Logoline,LL511,Chrystalis Pen,Collection + Category + SubCategory,"Office / Pens / Black Refill,Plastic",11
Logoline,LL512,Calico Long Handle Bag,Collection + Category + SubCategory,Bags / Calico & Canvas Bags,9
Logoline,LL514,Short Handle Bamboo Bag,Collection + Category + SubCategory,"Bags / Bamboo Bags / 100gsm,100gsm",9
Logoline,LL515,Long Handle Bamboo Bag,Collection + Category + SubCategory,"Bags / Bamboo Bags / 100gsm,100gsm",9
Logoline,LL516,Giant Bamboo Bag,Collection + Category + SubCategory,"Bags / Bamboo Bags / 100gsm,100gsm",9
Logoline,LL517,Harvest Produce Bags in Pouch,Collection + Category + SubCategory,Bags / Pouches & Utility Cases,6
Logoline,LL518,Sprint Folding Shopping Bag,Collection + Category + SubCategory,Bags / Tote Bags,8
Logoline,LL519,Savvy Recycled PET Bag,Collection + Category + SubCategory,Bags / Tote Bags,10
Logoline,LL521,Tundra Cooler / Shopping Bag,Collection + Category + SubCategory,Bags / Cooler & Insulated Bags,5
Logoline,LL523,Pronto Drawstring Backpack,Collection + Category + SubCategory,Bags / Backpacks & Drawstring Bags,10
Logoline,LL524,Byron Mesh Produce Bag,Collection + Category + SubCategory,Bags / Pouches & Utility Cases,4
Logoline,LL528,Scoot Calico / Mesh Tote Bag,Collection + Category + SubCategory,Bags / Tote Bags,7
Logoline,LL529,City Shopper Folding Calico Bag (LH),Collection + Category + SubCategory,Bags / Calico & Canvas Bags,11
Logoline,LL531,Get Crafty Folding Calico Bag and Crayons,Collection + Category + SubCategory,Bags / Colour-In Bags,6
Logoline,LL539,Cairo Non Woven Bag - Recycled PET,Collection + Category + SubCategory,Bags / Non Woven Bags,1
Logoline,LL545,Malibu Handy Utility  Pouch,Collection + Category + SubCategory,Bags / Pouches & Utility Cases,6
Logoline,LL546,Paris Non Woven Bag,Collection + Category + SubCategory,Bags / Non Woven Bags,1
Logoline,LL547,Express Paper Bag Small,Collection + Category + SubCategory,Bags / Paper Bags,5
Logoline,LL548,Express Paper Bag Medium,Collection + Category + SubCategory,Bags / Paper Bags,5
Logoline,LL549,Express Paper Bag Large,Collection + Category + SubCategory,Bags / Paper Bags,5
Logoline,LL5520,Colouring Short Handle Cotton Bag & Crayons,Collection + Category + SubCategory,Bags / Colour-In Bags,6
Logoline,LL5521,Colouring Long Handle Cotton Bag & Crayons,Collection + Category + SubCategory,Bags / Colour-In Bags,6
Logoline,LL5522,Colouring Short Handle Calico Bag & Crayons,Collection + Category + SubCategory,Bags / Colour-In Bags,6
Logoline,LL5523,Colouring Short Handle Cotton Bag & Pencils,Collection + Category + SubCategory,Bags / Colour-In Bags,7
Logoline,LL5524,Colouring Long Handle Cotton Bag & Pencils,Collection + Category + SubCategory,Bags / Colour-In Bags,6
Logoline,LL5525,Kids Fun Pack,Collection + Category + SubCategory,Novelties / Kids,6
Logoline,LL562,Express Paper Bag Extra Large,Collection + Category + SubCategory,Bags / Paper Bags,3
Logoline,LL5759,The Original Signature Calico Bear,Collection + Category + SubCategory,Novelties / Plush,7
Logoline,LL600,Round Stress Balls,Collection + Category + SubCategory,Novelties / Stress Relievers,6
Logoline,LL6000,Summer Beach Pack,Collection + Category + SubCategory,Lifestyle / Gift Sets,1
Logoline,LL6002,Back To School Pack,Collection + Category + SubCategory,Office / Gift Sets,19
Logoline,LL6004,Gold Coast Pack,Collection + Category + SubCategory,Lifestyle / Gift Sets,1
Logoline,LL6005,Summer Survival Pack,Collection + Category + SubCategory,Personal / First Aid,1
Logoline,LL601,White Microfibre Lens Cloth,Collection + Category + SubCategory,Technology / Microfibre Cloths,2
Logoline,LL6010,Conference Pack,Collection + Category + SubCategory,Packs & Gifting / Event Essentials,14
Logoline,LL6011,Bondi Beach Kit,Collection + Category + SubCategory,Lifestyle / Gift Sets,1
Logoline,LL6012,Coogee Beach Kit,Collection + Category + SubCategory,Lifestyle / Gift Sets,1
Logoline,LL6013,Wellness Pack,Collection + Category + SubCategory,Packs & Gifting / Wellness & Care Packs,9
Logoline,LL6014,Encore Office Pack,Collection + Category + SubCategory,Office / Gift Sets,16
Logoline,LL6015,Elevate School Pack,Collection + Category + SubCategory,Packs & Gifting / Kids' Kits,9
